"Aktuell: Zeit (s)","Aktuell: Potenzial 1 (V)","Aktuell: Potenzial 2 (V)","Aktuell: Potenzial 3 (V)"
4.48,0.144577026367,-0.145530700684,4.98886108398
4.49,0.141525268555,-0.160789489746,4.98886108398
4.5,0.138473510742,-0.148582458496,4.98886108398
4.51,0.138473510742,-0.148582458496,4.98886108398
4.52,0.132369995117,-0.151634216309,4.98886108398
4.53,0.13542175293,-0.145530700684,4.98580932617
4.54,0.129508972168,-0.142478942871,4.98580932617
4.55,0.13542175293,-0.139427185059,4.98275756836
4.56,0.129508972168,-0.142478942871,4.98275756836
4.57,0.132369995117,-0.133323669434,4.98275756836
4.58,0.126457214355,-0.139427185059,4.98580932617
4.59,0.129508972168,-0.130271911621,4.98580932617
4.6,0.126457214355,-0.130271911621,4.98580932617
4.61,0.126457214355,-0.127220153809,4.98580932617
4.62,0.123405456543,-0.127220153809,4.98886108398
4.63,0.123405456543,-0.124168395996,4.98275756836
4.64,0.114250183105,-0.124168395996,4.98886108398
4.65,0.123405456543,-0.124168395996,4.98275756836
4.66,0.114250183105,-0.124168395996,4.98580932617
4.67,0.12035369873,-0.127220153809,4.98275756836
4.68,0.111198425293,-0.124168395996,4.98886108398
4.69,0.12035369873,-0.124168395996,4.98275756836
4.7,0.111198425293,-0.118064880371,4.98886108398
4.71,0.114250183105,-0.121116638184,4.98275756836
4.72,0.10814666748,-0.118064880371,4.98580932617
4.73,0.114250183105,-0.118064880371,4.98275756836
4.74,0.10814666748,-0.115013122559,4.98886108398
4.75,0.111198425293,-0.118064880371,4.98275756836
4.76,0.105094909668,-0.111961364746,4.98886108398
4.77,0.10814666748,-0.115013122559,4.98275756836
4.78,0.105094909668,-0.111961364746,4.98886108398
4.79,0.10814666748,-0.111961364746,4.98275756836
4.8,0.105094909668,-0.108909606934,4.98886108398
4.81,0.10814666748,-0.111961364746,4.98275756836
4.82,0.102043151855,-0.108909606934,4.98886108398
4.83,0.105094909668,-0.108909606934,4.98275756836
4.84,0.098991394043,-0.105857849121,4.98886108398
4.85,0.105094909668,-0.108909606934,4.98275756836
4.86,0.098991394043,-0.105857849121,4.98886108398
4.87,0.102043151855,-0.105857849121,4.98275756836
4.88,0.0959396362305,-0.102806091309,4.98580932617
4.89,0.098991394043,-0.105857849121,4.98275756836
4.9,0.0959396362305,-0.102806091309,4.98580932617
4.91,0.0959396362305,-0.102806091309,4.98275756836
4.92,0.092887878418,-0.0997543334961,4.98886108398
